student_id,name,age,grade_level,location,subjects,enrollment_date,tutor_id,tutor_name,tutor_experience_years,tutor_rating,pre_tutoring_score,post_tutoring_score,improvement_percentage
039d60ba-9c99-4735-95a6-52a708fce7af,Brian Joseph,9,4,New Angela,"History, Geography, Biology",2023-10-27,eed5c0da-b11e-4b43-a1d9-8c6456eebfe7,Victoria Jackson,1,3.6,59,75,27.12
33e9e55e-4024-42a3-8334-f55802cee581,Jasmine Rowe,17,4,Terryton,"Physics, Geography",2023-12-16,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,53,77,45.28
82f4b48a-78a5-4d6b-b2de-d00f63e86951,Jason Sullivan,6,11,Lake Teresaberg,"Chemistry, Math, Physics",2020-01-16,39e72e2a-cabf-4d94-8bea-ce4de4f44028,Alexandria Gutierrez,19,4.1,100,100,0.0
c110412c-3843-4ed6-a586-94b6113c1836,Christopher Mayer,12,12,Zimmermanborough,"Physics, Math, Geography",2023-02-16,aaa91ed4-7be1-451a-bc12-55417d534839,Vincent Roth,16,4.9,59,87,47.46
310dfbf4-d741-4ae8-8fa7-1765e757155d,Edward Terry,17,10,Fosterberg,Geography,2023-10-01,d2e922b3-e80a-4294-b3cf-eea6aac41158,Cody Myers,5,3.8,63,67,6.35
d181d9bf-aa09-4a46-b25a-3c68e8ef99e9,Deanna Salazar,8,10,New Sharonview,"Biology, Chemistry",2021-06-24,fcd2f001-852b-49b5-a779-fe32028990e6,Meghan Leonard,20,3.8,68,98,44.12
3e70f16a-5548-4822-9e1b-372ad3fbf47a,Michele Brown,8,5,East Linda,"History, Geography",2021-03-18,c2f27fc1-b210-4ccd-a51e-0bdec816c4aa,Crystal Washington,13,4.4,81,87,7.41
b4577bf7-a251-40a8-9870-c707955fbc33,Dr. Ashley Maxwell,7,2,New Dawn,"History, Science",2024-05-14,cc800b04-07b0-4900-8154-1c1e420fedb8,Erin Wu,20,4.9,61,93,52.46
3d792fa1-2284-47a4-87e7-f5938b5885ca,Karen Bishop,13,1,Brittanyberg,"Chemistry, English",2022-08-22,180aa66a-e45f-4e18-9b85-f2b467706bef,Kenneth Garcia,10,5.0,75,100,33.33
ae9e8d03-8498-4111-b71a-239070c742d0,Adam Young,7,12,Davisview,"History, Biology, Physics",2022-06-20,3e3292db-b0bd-4bdd-abbf-9e6d9e19e188,James Garcia,16,4.5,77,82,6.49
4fdc1351-5ba8-40dc-a45d-b6ca6f6a2196,Gary Hatfield,12,8,Reyeschester,"Geography, Chemistry",2022-03-30,ef137c97-1058-4f45-a539-021523c0b469,Andrew Burns,20,4.7,93,93,0.0
0d20f686-854d-49b6-ab66-b1c05fdd5329,Robert Reyes,7,9,North Kyle,Math,2021-07-21,6a372851-02c1-40b0-bce7-774272280d9a,Curtis Riley,5,3.6,68,76,11.76
0d3dc6aa-dba4-4b5e-9498-665b79fe0a1b,Jennifer Bowers,16,5,Anthonyhaven,"English, Chemistry, Biology",2020-10-24,746c8933-eee6-4c71-ae16-6b743841ed43,Kimberly Harris,15,3.6,88,92,4.55
0c15a575-09c6-4c1d-80f2-460382951fe0,Ashley Carr,15,9,Lake Kristin,Physics,2020-03-23,9067f726-4ce6-4c93-99b6-edfad219c778,Andrew Smith,16,4.4,79,93,17.72
3e70f16a-5548-4822-9e1b-372ad3fbf47a,Michele Brown,8,5,East Linda,"History, Geography",2021-03-18,f290d831-052d-443c-a3a6-152695e3f329,Brandy Garcia,17,4.9,82,83,1.22
e8a14cd3-28a3-438c-8ba4-d5e24718e12c,Trevor Taylor,16,10,West Tyler,English,2022-07-31,ad26ebe4-cadf-4be2-868f-63654405962b,Jeremy Page,4,3.8,66,67,1.52
3e332f35-086c-4768-b0fe-3cfc991ab513,Larry Stewart DDS,6,7,North Bryanbury,"Biology, Chemistry, Geography",2023-10-09,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Sherri Richardson,11,4.3,98,100,2.04
b4fbf350-24bf-4792-b9fa-33cd035e4eb9,Pamela Thomas,11,11,Port Kathryn,"Chemistry, History",2021-07-04,b8ecfe83-3a61-4c6c-a6ab-5199de931896,Shannon Trujillo,15,3.8,57,64,12.28
78edd1c6-e981-44a4-b894-cf22c2dc9456,Michael Gomez,9,8,Ortizshire,"History, Math",2020-11-23,04cb4dad-d98e-4ec6-8fde-ab3c158423a5,Pamela Rodriguez,11,4.6,98,100,2.04
4815642c-a2bb-4283-bd83-ad7c39f706d4,Vincent Bell,15,3,South Steven,"Science, History, Chemistry",2021-03-04,0c445964-acdb-4ccc-900d-cfdbc413b8e8,Monique Jacobson,4,3.9,90,90,0.0
a6245b59-8c94-4f98-b338-6c3e1af4787f,James Frank,17,4,Rodriguezton,"Geography, History, English",2023-12-22,c6eb245e-4b7b-427a-a20e-222447d35352,Gloria Gutierrez,11,4.8,79,88,11.39
a358cb1d-be3f-4afd-8e96-ed9b5d158e44,Crystal Evans,18,5,Lake Mistyport,"English, Science, Geography",2023-01-01,04cb4dad-d98e-4ec6-8fde-ab3c158423a5,Pamela Rodriguez,11,4.6,54,79,46.3
2f120554-4a53-48cc-bdfa-bc08935ddd72,Cody Salazar,10,6,Thomasland,Math,2021-02-08,c317310d-db21-41c5-9551-d5e34f47bc94,Chelsea Banks,2,3.8,89,98,10.11
84eaf943-2ee6-4e21-93fb-2ed1b9534807,Michelle Wheeler,8,11,Hernandezfort,"Biology, Physics",2021-10-24,a9c633e2-7c11-4797-b6bf-aa9b641d2571,Charles Morse,14,4.5,67,87,29.85
9cf600ec-1c3c-4d35-a1d4-fb7e22587c89,Andre Ray,13,11,Jonesland,"English, Science",2023-08-14,746c8933-eee6-4c71-ae16-6b743841ed43,Kimberly Harris,15,3.6,75,90,20.0
afb120f4-14d4-4ad6-9dfa-e808afd86432,Tammy Foster,18,8,Blaketown,History,2022-04-19,04cb4dad-d98e-4ec6-8fde-ab3c158423a5,Pamela Rodriguez,11,4.6,88,88,0.0
29c836e0-3130-4e46-af79-75467e5168dc,Ryan Robbins,8,9,Gonzalesmouth,"Math, English",2023-12-26,09b12bc9-8805-4048-b53a-7cec4fbf545a,Christopher Kemp,3,4.5,56,99,76.79
ecadbb86-f16f-4487-b7f2-1e5cce0755e3,Michael Patel,7,7,Franciscoberg,Science,2022-10-24,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,64,81,26.56
99c7abea-6756-464d-8864-9f787eaf1679,Christopher Kramer,13,3,South Davidtown,Chemistry,2024-02-01,d2e922b3-e80a-4294-b3cf-eea6aac41158,Cody Myers,5,3.8,85,94,10.59
793910e6-56e1-4c2b-a59b-adcb9bcae27d,Charles Cardenas,10,1,Michaelfurt,"Science, Math, Physics",2023-05-14,4f0fa9db-4b6a-4fea-81cf-7f935e6cc9e4,Andrew Williams,19,4.5,84,93,10.71
5567a84c-1480-4037-939a-4bb0d62b68d4,Brett Donaldson,14,6,New Connie,Physics,2022-06-10,6f6972a5-57ed-4cd1-b048-d3c90ff34b4c,Rebekah Howe,17,4.1,88,88,0.0
3e70f16a-5548-4822-9e1b-372ad3fbf47a,Michele Brown,8,5,East Linda,"History, Geography",2021-03-18,5e3fafbf-fc06-43de-adb3-a8a79e9e44c5,Christine Cortez,11,4.4,61,83,36.07
796f9881-572a-4b53-ab6b-7b4229502326,Kevin Ferrell,15,9,Kathleenville,"Science, Geography, Physics",2023-02-18,48ef09a4-b8c0-4ce8-80a0-864341cb57da,Jose Porter,4,4.9,76,78,2.63
ce749e8a-f4e1-480b-85a0-2c72f22a4fc6,Natalie Massey,15,3,Lake Christian,Chemistry,2020-11-18,22a85558-9028-4d86-b769-8480a0fdd91b,Angela Kelly,4,5.0,90,94,4.44
39b66d71-951a-4518-87e7-7e2b6b291a13,Erik Stokes,11,3,Prestonville,Science,2023-08-09,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Sherri Richardson,11,4.3,82,87,6.1
e5e6190b-28da-4b89-8130-8a09cddd03bb,David Espinoza,11,6,Fisherburgh,"Biology, Physics, Chemistry",2023-07-26,74020ea1-9b39-485e-89cf-17ba2a51d1ea,Victoria Crawford,20,4.1,59,71,20.34
849648e8-5084-440f-bb8f-5fc77c96eefa,Anna Stewart,7,10,Port Tammy,Geography,2020-05-31,22a85558-9028-4d86-b769-8480a0fdd91b,Angela Kelly,4,5.0,77,90,16.88
feeac13d-5813-42c2-a33e-383454e27ea6,Lisa Butler PhD,13,7,West Ashleyhaven,Physics,2020-08-21,27836433-60c3-446c-bc6b-f04b5a3d4eac,David Lutz,15,4.8,85,95,11.76
d95e17e1-900f-42f7-8f4b-4ed5ac1d02e8,Jennifer Johnson,13,6,Jamesfurt,"English, Geography",2020-07-18,9067f726-4ce6-4c93-99b6-edfad219c778,Andrew Smith,16,4.4,55,67,21.82
35783f66-2114-42d6-90ea-1324862f78e1,Jill Clarke,14,10,Simmonsfort,English,2023-04-25,85b3a01e-e414-4592-92ce-51fd55ed6029,Danny Harper,8,4.6,84,86,2.38
89421c6d-764a-4510-9acb-a5888397d412,Denise Smith,10,1,East Jessicabury,"Physics, Math",2021-11-08,7b2f84a1-db45-435d-a332-8206f963aee1,Victoria Humphrey,9,4.9,69,89,28.99
8be04c3e-5c94-4381-a0c6-b3ed755a3ac1,Ashley Carlson,6,9,Hernandezfurt,"Geography, Physics",2023-08-07,0c445964-acdb-4ccc-900d-cfdbc413b8e8,Monique Jacobson,4,3.9,84,91,8.33
67f8ab57-0572-4bb5-8bee-2ebdb44788bd,Scott Richards,13,11,Fernandeztown,"Math, Science, History",2021-02-27,48ef09a4-b8c0-4ce8-80a0-864341cb57da,Jose Porter,4,4.9,79,82,3.8
d2fb05ca-3a72-4b9f-96fb-5c72ed6a1bfc,Taylor Williams,14,9,Courtneyshire,"Math, English",2024-02-15,d7fab5bc-1dc1-4ea2-af06-771ef7f6b599,Kelli Warner,3,4.0,67,78,16.42
606e8502-002f-4cc4-896b-fafff5b7751f,Tony Dominguez,17,5,East Kimberly,Geography,2021-05-08,b8ed3aa4-681b-470b-82e4-dc34a7f83cd9,Alex Peters,5,3.5,100,100,0.0
03729e33-c550-4d2b-909e-7f7862f25291,Kevin Mcdaniel,11,4,East Andrew,"Math, English, Science",2022-10-01,8bebbe5b-9013-4c05-9cd7-8bd28fbc9bba,Jamie Barnes,10,4.3,67,97,44.78
6239f30a-7052-4bb6-90c6-735014b3f264,Kimberly Arnold,17,11,East Douglasfurt,"Biology, History, Geography",2024-05-07,8b67e0d3-05d7-4967-ad96-35ef1426a5dc,Patrick Stevenson,3,4.4,80,89,11.25
df14c612-5f58-45b5-af79-0959a3e04b3b,Christine Matthews,15,12,East Edwardmouth,"Math, Biology",2022-11-14,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,96,100,4.17
033c1469-4f06-4a18-b4a2-64447d3c279b,Kristi Martin,13,9,Lambfort,History,2022-09-02,b7b52ef6-e781-471b-bd62-91167a764f13,Martha Lee,12,3.8,56,92,64.29
90ec8374-6862-4c24-a13a-6ad812b34a24,Tracy Reynolds,6,7,Sanchezfurt,"History, Geography, Physics",2021-11-30,85b3a01e-e414-4592-92ce-51fd55ed6029,Danny Harper,8,4.6,90,92,2.22
d4ce14b3-9a9a-46bc-b26e-a68df4e35152,Justin Miller,18,12,Haleychester,"Math, History",2022-09-03,beb6533a-bca2-41f1-81c7-f10be0467889,Joseph Carlson,3,4.5,56,91,62.5
18711121-c9e8-460c-8a8f-541d052ba051,Monica Davis,7,8,Mckinneyshire,"Chemistry, Science, English",2021-09-06,beb6533a-bca2-41f1-81c7-f10be0467889,Joseph Carlson,3,4.5,71,93,30.99
e53428bb-b20e-4719-a6b9-b21b94291726,Megan Sherman,7,11,East Ryan,"Chemistry, History, Biology",2022-04-03,ef137c97-1058-4f45-a539-021523c0b469,Andrew Burns,20,4.7,98,100,2.04
b287c440-7881-407d-ae77-1359677abeb7,Amy Fletcher,18,7,Jamesberg,Science,2021-11-18,fea0eb70-ca8b-425c-baab-6a44182165fc,Jacob Melendez,15,4.5,99,99,0.0
b29a8b06-daf6-4c5f-a577-bffac87a7463,Robert Walters,18,11,North Davidborough,Chemistry,2021-01-06,b7b52ef6-e781-471b-bd62-91167a764f13,Martha Lee,12,3.8,79,96,21.52
c1b5468a-27bb-4580-a8f5-8c5dffa08419,Kristen Johnson,8,6,Lake William,"Biology, History",2022-09-09,e89a006d-7163-4db0-80af-906697046d7c,Tracy Johnson,20,4.6,63,98,55.56
6af79ad2-993e-48c6-a6b1-06e289110af0,Karen Gibbs,6,3,Lawsonbury,"Geography, Math, Biology",2020-03-04,f290d831-052d-443c-a3a6-152695e3f329,Brandy Garcia,17,4.9,87,91,4.6
31610b3d-1257-463c-b25d-cb50d15b5985,Joyce Allen,12,9,Boydmouth,"History, Geography",2021-02-23,c2f27fc1-b210-4ccd-a51e-0bdec816c4aa,Crystal Washington,13,4.4,53,77,45.28
ef6ed981-be23-4d25-ac78-8719d9371f2a,Melissa Brown,8,8,North Matthewburgh,"History, Science",2022-04-06,55b26dc6-f634-4bae-9e7b-e7ad97d8c97d,Hannah Wilson,2,4.7,76,87,14.47
4ae302f3-b31e-4be8-a3ef-802edf8693ce,Cristina Walton,9,6,Jameschester,"English, Biology, History",2023-12-02,783d4a6d-4d4e-4e29-99c5-e64cb8c6773e,Elizabeth Meyers,6,4.2,61,71,16.39
4598244b-f0bd-4405-a50d-d400a27ee80d,Stephen Ayala,14,10,Christophertown,Physics,2024-03-10,36cc66a4-03a7-490a-b25c-c9a3edbc59fe,Michelle Mullins,14,4.7,92,100,8.7
ebba80d2-820b-451d-9b3a-efa6c7d02862,Allison Day,11,5,New Robert,"Geography, Science",2021-10-08,4d433c1f-4e25-442b-8c45-89b5bbd4b4ed,Kevin Adams,20,3.6,96,96,0.0
b61b03e9-cb60-4efc-847e-330e99b702a2,Thomas Mcintosh,8,8,Brownstad,"Geography, Math",2022-03-05,302d6194-ee55-4e17-9e5d-d6f9aabaa3a8,Kathleen Todd,3,3.7,58,58,0.0
9bc69882-5a7c-431a-a275-9469c28d2ad5,Lori Lester,11,1,New Maryhaven,"Math, Physics, Science",2023-01-19,a9c633e2-7c11-4797-b6bf-aa9b641d2571,Charles Morse,14,4.5,80,89,11.25
e389adef-4d1d-4659-8736-e1668042e02f,Joshua Roberts,12,8,East Samanthaville,Biology,2021-05-26,9067f726-4ce6-4c93-99b6-edfad219c778,Andrew Smith,16,4.4,64,81,26.56
20d5c16e-9611-49cf-bfbd-fd47dc7972f0,Mr. Richard Reed,9,5,East Heather,"Math, English",2021-12-16,73de1a9e-87f3-4a2b-ac0e-b235e6effcd1,Pamela Sims,10,3.9,66,85,28.79
67f8ab57-0572-4bb5-8bee-2ebdb44788bd,Scott Richards,13,11,Fernandeztown,"Math, Science, History",2021-02-27,e412eb0b-d260-430d-aedc-5fdd27ef0967,Benjamin Garcia DVM,9,4.2,100,100,0.0
af273f40-55cd-472e-8b10-cf68b7691470,Victor Bond,10,1,Ayalaview,Geography,2021-05-06,27836433-60c3-446c-bc6b-f04b5a3d4eac,David Lutz,15,4.8,91,98,7.69
185aeb98-3d9f-4e80-bba6-857733964543,Jennifer Clay,9,6,New James,History,2024-03-07,09b12bc9-8805-4048-b53a-7cec4fbf545a,Christopher Kemp,3,4.5,55,60,9.09
f45aa79b-d855-4b35-9763-b159ed9a189a,Emily Whitehead,12,6,Richardberg,"Chemistry, English, Math",2021-04-03,cf4d5d14-adc0-4cdf-be29-781507814bf4,Joseph Dunn,18,4.3,86,89,3.49
120a202f-e11a-45c3-a5ef-c3a9503a65d5,Andrew Newman,6,12,Lake Carlosview,"History, Geography",2022-07-29,900e7701-f888-432e-b45a-6a8736e11fc9,Robert Thompson,20,4.0,72,81,12.5
1de4ead3-362b-4eea-bdb6-3f3243cec809,Brenda Moon,14,1,Gileston,History,2022-07-17,6f6972a5-57ed-4cd1-b048-d3c90ff34b4c,Rebekah Howe,17,4.1,78,80,2.56
67af36d9-af04-4f81-b548-1bf2702cebbe,Kevin Gillespie,6,5,South Annette,English,2023-03-11,64d2a318-4388-438a-82bc-a728ec207495,Marie Larson,20,3.8,50,62,24.0
a8294aab-afaf-4b68-a05b-f9e7c42b43fa,Patricia Rodriguez,7,4,Port Jacobfort,"English, Biology",2022-07-03,1744bed8-cc2f-4e64-8b31-ec7eab39109c,James Thompson,4,4.7,63,94,49.21
185aeb98-3d9f-4e80-bba6-857733964543,Jennifer Clay,9,6,New James,History,2024-03-07,b8ed3aa4-681b-470b-82e4-dc34a7f83cd9,Alex Peters,5,3.5,63,74,17.46
47b3df41-67c2-4355-8312-1af68b32992a,Alison Nelson,10,3,North Jonathanhaven,"History, Chemistry",2023-05-16,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,96,100,4.17
889c8ae2-4e3c-4f2d-8332-559dcad00273,Joseph Wright,7,1,North Robert,"Biology, Geography, History",2022-06-19,ef137c97-1058-4f45-a539-021523c0b469,Andrew Burns,20,4.7,77,100,29.87
92d6ff73-5b3a-4595-8458-92c14e0e15d3,Morgan Hernandez,12,9,South Courtneytown,Physics,2022-01-20,27836433-60c3-446c-bc6b-f04b5a3d4eac,David Lutz,15,4.8,87,99,13.79
b29a8b06-daf6-4c5f-a577-bffac87a7463,Robert Walters,18,11,North Davidborough,Chemistry,2021-01-06,b7b52ef6-e781-471b-bd62-91167a764f13,Martha Lee,12,3.8,100,100,0.0
8be04c3e-5c94-4381-a0c6-b3ed755a3ac1,Ashley Carlson,6,9,Hernandezfurt,"Geography, Physics",2023-08-07,cc800b04-07b0-4900-8154-1c1e420fedb8,Erin Wu,20,4.9,50,92,84.0
b341facd-ff0a-40f1-a425-799aa905d750,Rebecca Miller,18,11,South Brendamouth,"Biology, Physics, History",2021-08-14,4f73efb1-70dc-4c84-b569-62c2706c360e,Darrell Rivera,2,4.9,77,86,11.69
735b3a80-3fbd-4eed-b23d-c8f5b17078ee,Stephanie Stanley,6,8,Alexanderberg,"Geography, Chemistry, Physics",2022-12-27,85b3a01e-e414-4592-92ce-51fd55ed6029,Danny Harper,8,4.6,78,90,15.38
bda17da2-000f-463d-a2a0-1335a83023ab,Jonathon Scott,14,9,South Michelleport,Science,2023-06-21,2328d866-975e-4ac2-b08d-f7c1e20fed4b,Daniel Howard,13,4.6,77,84,9.09
9bd23ec5-21f9-4354-a776-eb3783f07d7c,Trevor Jackson Jr.,7,11,Joseville,Biology,2020-04-06,b397b350-838a-425d-b436-915272e99ed1,William Miller,16,4.0,70,80,14.29
20d5c16e-9611-49cf-bfbd-fd47dc7972f0,Mr. Richard Reed,9,5,East Heather,"Math, English",2021-12-16,ef381237-19a0-4532-9219-7d9333a70c3d,Mr. John Heath,14,4.7,94,97,3.19
d4ce14b3-9a9a-46bc-b26e-a68df4e35152,Justin Miller,18,12,Haleychester,"Math, History",2022-09-03,180aa66a-e45f-4e18-9b85-f2b467706bef,Kenneth Garcia,10,5.0,58,90,55.17
882ab925-80b2-4b0c-aa24-65cf16c2b4aa,Barbara Watkins,11,10,Barajasburgh,Math,2022-07-10,ee9d0e10-f9d7-479d-bd0b-fd3ba7d8baef,Peggy White,14,4.0,72,81,12.5
3f739143-24dc-4a5a-b888-cb6597b19d4f,Christy Flores,12,6,Port Johnshire,"English, Geography, Chemistry",2024-06-01,c2f27fc1-b210-4ccd-a51e-0bdec816c4aa,Crystal Washington,13,4.4,86,98,13.95
e00111e5-d29d-45df-8f1d-a1100cc36d8c,Jennifer Dunn,8,10,Port Jessicatown,Chemistry,2023-06-02,3e3292db-b0bd-4bdd-abbf-9e6d9e19e188,James Garcia,16,4.5,77,87,12.99
1624d318-a326-42e8-a1ab-17c0766229cc,Mr. Aaron Hale,16,10,Smithport,"History, Geography",2020-12-21,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,61,96,57.38
849648e8-5084-440f-bb8f-5fc77c96eefa,Anna Stewart,7,10,Port Tammy,Geography,2020-05-31,8506b30c-2513-4e03-be8f-ed3dfde60dd4,Sarah Hester,20,4.9,90,90,0.0
4cea2df0-0a66-4c4e-a168-1081399f8a8f,Ryan Rivera,14,3,Port Eduardo,"English, Geography, Physics",2023-12-02,aaa91ed4-7be1-451a-bc12-55417d534839,Vincent Roth,16,4.9,58,84,44.83
5050f32c-d406-4cce-b73a-13fb37503d77,Mrs. Mary Hammond,18,11,Lake Loriport,Math,2022-10-01,7b2f84a1-db45-435d-a332-8206f963aee1,Victoria Humphrey,9,4.9,64,69,7.81
b2c92c12-9bd9-4220-b38f-4acf66270136,Hannah Adams,11,12,Terriside,"Geography, Science, Chemistry",2021-09-15,302d6194-ee55-4e17-9e5d-d6f9aabaa3a8,Kathleen Todd,3,3.7,56,60,7.14
db0dff11-1a6c-4c25-98e1-6bc0338589c7,Riley Smith,14,1,East Christine,"Physics, English",2023-01-24,8bebbe5b-9013-4c05-9cd7-8bd28fbc9bba,Jamie Barnes,10,4.3,63,89,41.27
df14c612-5f58-45b5-af79-0959a3e04b3b,Christine Matthews,15,12,East Edwardmouth,"Math, Biology",2022-11-14,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,77,91,18.18
0d3dc6aa-dba4-4b5e-9498-665b79fe0a1b,Jennifer Bowers,16,5,Anthonyhaven,"English, Chemistry, Biology",2020-10-24,a8e19b83-21ab-4e3d-bdf4-ff097d87d793,Joseph Powers,20,3.5,100,100,0.0
889c8ae2-4e3c-4f2d-8332-559dcad00273,Joseph Wright,7,1,North Robert,"Biology, Geography, History",2022-06-19,964ede98-ce62-4939-af5d-5c6294028d9a,Lisa Clark,13,3.8,63,84,33.33
beebb4ea-eab9-421b-8b36-b545cca1a034,Melanie Patrick,11,1,North Kimberly,"Geography, Chemistry",2023-10-13,3da104bc-f565-482a-b9a9-75ca28b671b8,Joseph Green,14,4.4,84,98,16.67
a83299e9-fae4-4529-ba9f-cece50ed6af2,Katelyn Olson,8,11,Josephland,"Math, Physics",2023-11-26,36cc66a4-03a7-490a-b25c-c9a3edbc59fe,Michelle Mullins,14,4.7,91,92,1.1
78edd1c6-e981-44a4-b894-cf22c2dc9456,Michael Gomez,9,8,Ortizshire,"History, Math",2020-11-23,b7b52ef6-e781-471b-bd62-91167a764f13,Martha Lee,12,3.8,68,87,27.94
d2ebe96b-24b7-4424-a4ed-458b010ac3f8,Kenneth Smith,13,8,East Todd,"Physics, Biology, Science",2020-05-07,b8ed3aa4-681b-470b-82e4-dc34a7f83cd9,Alex Peters,5,3.5,54,77,42.59
e0f24eb3-af58-4381-89ac-2f36b202054f,Christy Johnson,14,9,Lutzburgh,"Math, Geography",2023-10-04,7f571b98-2bc3-4de0-9d08-20e0a24921ff,Keith Watkins,16,4.1,85,90,5.88
8d4e2753-ef26-45b7-8e49-df560b648acd,Joel Hardy,10,2,Port Robertfort,History,2023-12-01,6f6972a5-57ed-4cd1-b048-d3c90ff34b4c,Rebekah Howe,17,4.1,89,92,3.37
185aeb98-3d9f-4e80-bba6-857733964543,Jennifer Clay,9,6,New James,History,2024-03-07,39e72e2a-cabf-4d94-8bea-ce4de4f44028,Alexandria Gutierrez,19,4.1,81,88,8.64
14dbad22-15ea-49d2-9e3d-59d070aaf525,Ronald Moore,15,5,South Cheyenne,History,2023-08-19,04cb4dad-d98e-4ec6-8fde-ab3c158423a5,Pamela Rodriguez,11,4.6,100,100,0.0
25323fd3-c9f3-4bf8-8d03-cbddcc869dea,William Stephens,7,7,East Michelle,"English, Chemistry",2023-07-20,c2f27fc1-b210-4ccd-a51e-0bdec816c4aa,Crystal Washington,13,4.4,52,65,25.0
17fd3736-b7ef-441c-9e00-ea6dca24be4d,Marc Williams,15,1,East Tina,"Science, Chemistry",2022-06-18,00513063-020a-4a12-855d-fed45fa7cb00,Patrick Schwartz,14,4.4,97,99,2.06
0ea255e0-8e50-479a-8582-644479faf501,Samantha Cooper,9,5,North Ronaldstad,"Chemistry, Physics, English",2023-11-04,7c30634a-ac60-4a5d-89dd-3b0ea29d06e0,Michael Reynolds,19,3.9,62,97,56.45
0212585b-0b2f-4580-b3f0-53233bd5f8a2,Aaron Wilson,15,2,North Joyce,"Geography, English",2021-09-06,b97155a0-d334-4b0a-a96e-77d2ea853efa,Mark Montoya,6,4.1,98,99,1.02
e583847f-852d-4ee5-8061-fd30d9073286,Jennifer Herrera,6,6,East Sarah,"Math, Chemistry",2023-04-01,22a85558-9028-4d86-b769-8480a0fdd91b,Angela Kelly,4,5.0,52,80,53.85
797c27bf-c793-4520-9c92-1e7f9aa1ecd6,Desiree Carr,10,6,Maynardville,Physics,2020-05-31,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,61,88,44.26
a8ab29f1-1033-4310-ab7b-de99878f40ed,Lauren David,7,11,Fischerview,History,2022-08-25,d9836a1f-bad8-4e6a-9f5c-e777dae3c720,Carlos Sims,2,3.6,58,72,24.14
f7f1bb27-8066-4563-a0c3-0ce957ac59f2,Michael Barr,15,5,Jimmyfurt,Science,2022-12-12,783d4a6d-4d4e-4e29-99c5-e64cb8c6773e,Elizabeth Meyers,6,4.2,62,80,29.03
6c0be55c-90e6-49e1-a44f-c3a96d0c62c3,Taylor Perry,11,6,South Kimtown,"Geography, History, Math",2023-10-19,a5160d17-e71f-4674-8588-3d4441b11180,Joshua Coleman,11,3.7,78,100,28.21
69560c06-3008-4519-ad83-095163eaa005,Christopher Williams DVM,15,6,Pamhaven,Math,2021-08-05,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,76,91,19.74
2b12c92c-6256-4a95-9487-b5c3b7626f49,Matthew Mcdaniel,17,7,South Sarah,"Geography, Math",2021-04-03,e309b6b2-7e28-4b78-ab5c-31226e939338,Jeffrey Harris,17,3.7,53,91,71.7
f6aca9b4-5e14-4c30-bd2c-db8d39ebfa32,Peter Hall,12,1,Lake Kimberly,"Science, Chemistry",2023-01-20,7c30634a-ac60-4a5d-89dd-3b0ea29d06e0,Michael Reynolds,19,3.9,99,99,0.0
e9e7e1ba-916b-41ee-afae-feda6b325d48,Michelle Nielsen,8,1,Williamside,"Science, Math",2023-05-28,81992dc5-d748-4a76-80aa-f97e454b57c1,Scott Stanley,13,4.2,56,85,51.79
d2fb05ca-3a72-4b9f-96fb-5c72ed6a1bfc,Taylor Williams,14,9,Courtneyshire,"Math, English",2024-02-15,d9836a1f-bad8-4e6a-9f5c-e777dae3c720,Carlos Sims,2,3.6,94,99,5.32
5e87905a-a1fd-4df1-b1df-24d93f80c31f,Kendra Bennett,13,8,South Suzannemouth,Science,2023-10-03,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,90,99,10.0
7ad5af81-7267-4417-ac02-3a99e4c80a29,Christopher Howard,16,3,Lake Leah,Science,2024-03-23,964ede98-ce62-4939-af5d-5c6294028d9a,Lisa Clark,13,3.8,94,100,6.38
35783f66-2114-42d6-90ea-1324862f78e1,Jill Clarke,14,10,Simmonsfort,English,2023-04-25,7c30634a-ac60-4a5d-89dd-3b0ea29d06e0,Michael Reynolds,19,3.9,62,74,19.35
43fd46ff-d034-49a4-aca7-23c48f4ed442,Dean Graves,13,6,Kimberlyhaven,Chemistry,2023-11-19,e309b6b2-7e28-4b78-ab5c-31226e939338,Jeffrey Harris,17,3.7,81,97,19.75
141bd896-6092-4d2b-8122-9d756a8d3e84,Gabriela Short,18,5,South John,Biology,2024-02-02,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,64,78,21.88
f172840f-3e19-40ba-ae09-ccfba3dee81f,Lori Dougherty,8,8,Benjaminfurt,"Science, English, History",2020-05-17,9ed03a7e-cfc8-4b4e-8ab6-8ee401975d43,Selena Navarro,8,4.5,90,93,3.33
